Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712466.9981346,0,76392,76392,GPS1_Frame,42.338864,-71.08809716666667,7.3,1.07,327985.68113087583,4689512.616565297,19 Hours 41 Minutes 07.00 Seconds,19,T
1675712468.0025022,0,76393,76393,GPS1_Frame,42.3388645,-71.08809716666667,7.1,0.96,327985.6824942877,4689512.672086499,19 Hours 41 Minutes 08.00 Seconds,19,T
1675712468.9984589,0,76393,76393,GPS1_Frame,42.338865166666665,-71.08809733333334,6.8,1.07,327985.6705818465,4689512.746451936,19 Hours 41 Minutes 09.00 Seconds,19,T
1675712469.9921196,0,76394,76394,GPS1_Frame,42.33886583333334,-71.08809766666667,6.6,1.2,327985.6449390821,4689512.821154543,19 Hours 41 Minutes 10.00 Seconds,19,T
1675712470.9926805,0,76394,76394,GPS1_Frame,42.338866833333334,-71.088098,6.4,1.2,327985.6202052578,4689512.932871284,19 Hours 41 Minutes 11.00 Seconds,19,T
1675712471.9991424,0,76394,76394,GPS1_Frame,42.3388675,-71.088099,6.1,1.0,327985.5396411996,4689513.008922573,19 Hours 41 Minutes 12.00 Seconds,19,T
1675712473.0015845,0,76395,76395,GPS1_Frame,42.338868166666664,-71.08809933333333,5.6,1.2,327985.5139984377,4689513.0836251825,19 Hours 41 Minutes 13.00 Seconds,19,T
1675712473.9968922,0,76395,76395,GPS1_Frame,42.33887083333333,-71.08809883333333,5.2,1.0,327985.56246094365,4689513.378726741,19 Hours 41 Minutes 14.00 Seconds,19,T
1675712474.9972196,0,76396,76396,GPS1_Frame,42.33887333333333,-71.08810016666666,5.2,1.2,327985.45943543396,4689513.659030108,19 Hours 41 Minutes 15.00 Seconds,19,T
1675712475.996793,0,76396,76396,GPS1_Frame,42.3388745,-71.08810066666666,5.2,1.0,327985.42142576625,4689513.789591088,19 Hours 41 Minutes 16.00 Seconds,19,T
1675712476.9939425,0,76396,76396,GPS1_Frame,42.33887683333333,-71.08810216666667,5.4,1.2,327985.3042154742,4689514.0517245615,19 Hours 41 Minutes 17.00 Seconds,19,T
1675712477.9948564,0,76397,76397,GPS1_Frame,42.338878666666666,-71.08810366666667,5.8,1.2,327985.1856417729,4689514.2583368365,19 Hours 41 Minutes 18.00 Seconds,19,T
1675712478.9957404,0,76397,76397,GPS1_Frame,42.3388805,-71.08810483333333,6.2,1.2,327985.0945287241,4689514.464274772,19 Hours 41 Minutes 19.00 Seconds,19,T
1675712479.9960332,0,76398,76398,GPS1_Frame,42.338882166666664,-71.08810633333333,6.6,1.2,327984.975500564,4689514.652379984,19 Hours 41 Minutes 20.00 Seconds,19,T
1675712480.994173,0,76398,76398,GPS1_Frame,42.33888433333333,-71.08810716666666,6.8,1.2,327984.9127571125,4689514.894657713,19 Hours 41 Minutes 21.00 Seconds,19,T
1675712481.991053,0,76398,76398,GPS1_Frame,42.33888566666667,-71.088108,6.9,1.2,327984.8477412958,4689515.044400106,19 Hours 41 Minutes 22.00 Seconds,19,T
1675712482.9941325,0,76399,76399,GPS1_Frame,42.338887,-71.08810866666667,7.2,1.2,327984.7964558053,4689515.193805331,19 Hours 41 Minutes 23.00 Seconds,19,T
1675712483.9950101,0,76399,76399,GPS1_Frame,42.3388885,-71.08810883333334,7.5,1.0,327984.7868157468,4689515.360706105,19 Hours 41 Minutes 24.00 Seconds,19,T
1675712484.9992075,0,76400,76400,GPS1_Frame,42.338888833333336,-71.08810816666667,7.6,1.0,327984.84264596796,4689515.396371552,19 Hours 41 Minutes 25.00 Seconds,19,T
1675712485.9914036,0,76400,76400,GPS1_Frame,42.338888833333336,-71.08810666666666,7.6,1.2,327984.96621883963,4689515.393337007,19 Hours 41 Minutes 26.00 Seconds,19,T
1675712486.9912698,0,76400,76400,GPS1_Frame,42.33888866666667,-71.0881055,7.7,1.2,327985.0618765992,4689515.372469738,19 Hours 41 Minutes 27.00 Seconds,19,T
1675712487.9891558,0,76401,76401,GPS1_Frame,42.33888866666667,-71.08810383333334,7.7,1.2,327985.19917978765,4689515.369098025,19 Hours 41 Minutes 28.00 Seconds,19,T
1675712488.9944167,0,76401,76401,GPS1_Frame,42.338888833333336,-71.0881025,7.9,1.0,327985.30947681086,4689515.384907724,19 Hours 41 Minutes 29.00 Seconds,19,T
1675712489.9885802,0,76401,76401,GPS1_Frame,42.33888833333334,-71.08810116666666,8.0,1.2,327985.4179559465,4689515.326689155,19 Hours 41 Minutes 30.00 Seconds,19,T
1675712490.9931452,0,76402,76402,GPS1_Frame,42.3388875,-71.08810033333333,8.2,1.2,327985.48433518654,4689515.232467967,19 Hours 41 Minutes 31.00 Seconds,19,T
1675712491.9892318,0,76402,76402,GPS1_Frame,42.338885833333336,-71.08809933333333,8.3,1.2,327985.5621723868,4689515.045374275,19 Hours 41 Minutes 32.00 Seconds,19,T
1675712492.9896808,0,76403,76403,GPS1_Frame,42.338884666666665,-71.08809866666667,8.4,1.2,327985.61391236586,4689514.914476125,19 Hours 41 Minutes 33.00 Seconds,19,T
1675712493.9861574,0,76403,76403,GPS1_Frame,42.338883833333334,-71.08809716666667,8.3,1.2,327985.7352128915,4689514.818906258,19 Hours 41 Minutes 34.00 Seconds,19,T
1675712494.9880564,0,76403,76403,GPS1_Frame,42.3388835,-71.08809583333333,8.2,1.2,327985.84414651,4689514.779194763,19 Hours 41 Minutes 35.00 Seconds,19,T
1675712495.9895606,0,76404,76404,GPS1_Frame,42.33888266666666,-71.0880945,8.1,1.2,327985.95171671896,4689514.68396207,19 Hours 41 Minutes 36.00 Seconds,19,T
1675712496.9874394,0,76404,76404,GPS1_Frame,42.338881666666666,-71.08809316666667,7.9,1.2,327986.058832461,4689514.5702223135,19 Hours 41 Minutes 37.00 Seconds,19,T
1675712497.989594,0,76405,76405,GPS1_Frame,42.33888066666667,-71.08809283333333,7.9,1.2,327986.0835662844,4689514.458505573,19 Hours 41 Minutes 38.00 Seconds,19,T
1675712498.9922984,0,76405,76405,GPS1_Frame,42.33888,-71.088093,8.0,1.0,327986.0680180846,4689514.384814475,19 Hours 41 Minutes 39.00 Seconds,19,T
1675712499.9853845,0,76405,76405,GPS1_Frame,42.33887883333333,-71.08809316666667,8.0,1.2,327986.05110647273,4689514.255602175,19 Hours 41 Minutes 40.00 Seconds,19,T
1675712500.986935,0,76406,76406,GPS1_Frame,42.33887683333333,-71.08809383333333,7.7,1.2,327985.99073154724,4689514.03486605,19 Hours 41 Minutes 41.00 Seconds,19,T
1675712501.9850523,0,76406,76406,GPS1_Frame,42.338875333333334,-71.08809466666666,7.3,1.2,327985.9179897094,4689513.869988296,19 Hours 41 Minutes 42.00 Seconds,19,T
1675712502.986085,0,76407,76407,GPS1_Frame,42.33887416666666,-71.088096,6.9,1.2,327985.80496584176,4689513.743136187,19 Hours 41 Minutes 43.00 Seconds,19,T
1675712503.9821956,0,76407,76407,GPS1_Frame,42.33887266666667,-71.08809616666667,6.8,1.2,327985.7871452834,4689513.576909756,19 Hours 41 Minutes 44.00 Seconds,19,T
1675712504.9854045,0,76407,76407,GPS1_Frame,42.338872,-71.08809633333334,6.7,1.2,327985.7715970792,4689513.503218657,19 Hours 41 Minutes 45.00 Seconds,19,T
1675712505.9877799,0,76408,76408,GPS1_Frame,42.33887133333333,-71.0880965,6.5,1.2,327985.7560488747,4689513.429527559,19 Hours 41 Minutes 46.00 Seconds,19,T
1675712506.9813373,0,76408,76408,GPS1_Frame,42.3388705,-71.088097,6.4,1.2,327985.7125855542,4689513.338003734,19 Hours 41 Minutes 47.00 Seconds,19,T
1675712507.9839523,0,76409,76409,GPS1_Frame,42.338869833333334,-71.088097,6.2,1.2,327985.7107676716,4689513.263975467,19 Hours 41 Minutes 48.00 Seconds,19,T
1675712508.9846349,0,76409,76409,GPS1_Frame,42.338869,-71.0880975,5.9,1.2,327985.6673043497,4689513.172451645,19 Hours 41 Minutes 49.00 Seconds,19,T
1675712509.9874651,0,76409,76409,GPS1_Frame,42.338867666666665,-71.0880975,5.6,1.2,327985.6636685837,4689513.024395107,19 Hours 41 Minutes 50.00 Seconds,19,T
1675712510.9792473,0,76410,76410,GPS1_Frame,42.33886533333333,-71.08809783333334,5.2,1.2,327985.629845344,4689512.765970511,19 Hours 41 Minutes 51.00 Seconds,19,T
1675712511.98013,0,76410,76410,GPS1_Frame,42.338864,-71.088098,5.0,1.2,327985.61247925373,4689512.618251148,19 Hours 41 Minutes 52.00 Seconds,19,T
1675712512.9850867,0,76411,76411,GPS1_Frame,42.338863,-71.08809816666667,4.7,1.2,327985.59602210467,4689512.507545915,19 Hours 41 Minutes 53.00 Seconds,19,T
1675712513.9822054,0,76411,76411,GPS1_Frame,42.33886233333333,-71.08809833333333,4.5,1.0,327985.58047389693,4689512.433854819,19 Hours 41 Minutes 54.00 Seconds,19,T
1675712514.983182,0,76411,76411,GPS1_Frame,42.338861,-71.088098,4.2,1.2,327985.6042987793,4689512.285123945,19 Hours 41 Minutes 55.00 Seconds,19,T
1675712515.9854577,0,76412,76412,GPS1_Frame,42.33886116666667,-71.088098,4.2,1.0,327985.60475325014,4689512.303631011,19 Hours 41 Minutes 56.00 Seconds,19,T
1675712516.98026,0,76412,76412,GPS1_Frame,42.3388615,-71.08809783333334,4.2,1.2,327985.6193925162,4689512.340307974,19 Hours 41 Minutes 57.00 Seconds,19,T
